mpirun --bind-to none -x GRPC_PLATFORM_TYPE -x GRPC_RDMA_BUSY_POLLING_TIMEOUT_US       --oversubscribe       -mca btl_tcp_if_include ib0       -mca btl_openib_allow_ib true       -mca btl_openib_warn_default_gid_prefix 0       -hostfile /tmp/geng161_clients       /users/PAS0350/geng161/.clion/grpc-rdma/examples/cpp/micro-bench/cmake-build-release-pitzer02/mb_client       -target=10.22.81.44:50051       -streaming=true       -req=32       -warmup=10000       -rpcs=10000000       -concurrent=1       -duration=10

Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Activating Modules:
  1) mvapich2/2.3.6


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6

Req 32 bytes, Warmup 10000, RPCs 10000000, Concurrent 1, Duration 10 secs, Report Interval 1 secs
Host p0112.ten.osc.edu, Rank 6, Rate 113072.58 RPCs/s, TX Bandwidth 30.76 Mb/s, RX Bandwidth 9.05 Mb/s, RTT (us) mean 16.64, P50 10.34, P95 10.49, P99 10.49, max 1509.38
Host p0128.ten.osc.edu, Rank 7, Rate 109607.57 RPCs/s, TX Bandwidth 29.81 Mb/s, RX Bandwidth 8.77 Mb/s, RTT (us) mean 18.73, P50 10.75, P95 11.00, P99 11.01, max 1955.84
Host p0072.ten.osc.edu, Rank 3, Rate 118012.91 RPCs/s, TX Bandwidth 32.10 Mb/s, RX Bandwidth 9.44 Mb/s, RTT (us) mean 17.45, P50 11.07, P95 11.27, P99 11.29, max 2428.93
Host p0050.ten.osc.edu, Rank 2, Rate 118755.69 RPCs/s, TX Bandwidth 32.30 Mb/s, RX Bandwidth 9.50 Mb/s, RTT (us) mean 15.75, P50 9.97, P95 10.16, P99 10.17, max 1899.52
Host p0101.ten.osc.edu, Rank 4, Rate 125187.29 RPCs/s, TX Bandwidth 34.05 Mb/s, RX Bandwidth 10.01 Mb/s, RTT (us) mean 16.96, P50 9.88, P95 10.10, P99 10.11, max 2465.79
Host p0048.ten.osc.edu, Rank 1, Rate 112485.73 RPCs/s, TX Bandwidth 30.60 Mb/s, RX Bandwidth 9.00 Mb/s, RTT (us) mean 17.82, P50 10.41, P95 10.67, P99 10.69, max 1630.21
Host p0046.ten.osc.edu, Rank 0, Rate 104201.90 RPCs/s, TX Bandwidth 28.34 Mb/s, RX Bandwidth 8.34 Mb/s, RTT (us) mean 19.02, P50 11.06, P95 11.38, P99 11.39, max 1860.61
Host p0110.ten.osc.edu, Rank 5, Rate 107214.00 RPCs/s, TX Bandwidth 29.16 Mb/s, RX Bandwidth 8.58 Mb/s, RTT (us) mean 17.47, P50 10.65, P95 10.89, P99 10.92, max 2232.32
Host p0112.ten.osc.edu, Rank 6, Rate 117502.26 RPCs/s, TX Bandwidth 31.96 Mb/s, RX Bandwidth 9.40 Mb/s, RTT (us) mean 16.67, P50 10.38, P95 10.51, P99 10.52, max 1509.38
Host p0128.ten.osc.edu, Rank 7, Rate 109285.98 RPCs/s, TX Bandwidth 29.73 Mb/s, RX Bandwidth 8.74 Mb/s, RTT (us) mean 18.66, P50 10.79, P95 11.02, P99 11.03, max 1955.84
Host p0072.ten.osc.edu, Rank 3, Rate 119763.71 RPCs/s, TX Bandwidth 32.58 Mb/s, RX Bandwidth 9.58 Mb/s, RTT (us) mean 17.34, P50 10.91, P95 11.12, P99 11.13, max 2428.93
Host p0050.ten.osc.edu, Rank 2, Rate 122934.94 RPCs/s, TX Bandwidth 33.44 Mb/s, RX Bandwidth 9.83 Mb/s, RTT (us) mean 15.80, P50 9.94, P95 10.13, P99 10.14, max 1899.52
Host p0101.ten.osc.edu, Rank 4, Rate 117276.99 RPCs/s, TX Bandwidth 31.90 Mb/s, RX Bandwidth 9.38 Mb/s, RTT (us) mean 16.96, P50 9.92, P95 10.13, P99 10.15, max 2465.79
Host p0048.ten.osc.edu, Rank 1, Rate 112652.14 RPCs/s, TX Bandwidth 30.64 Mb/s, RX Bandwidth 9.01 Mb/s, RTT (us) mean 17.80, P50 10.45, P95 10.72, P99 10.74, max 1630.21
Host p0046.ten.osc.edu, Rank 0, Rate 109825.60 RPCs/s, TX Bandwidth 29.87 Mb/s, RX Bandwidth 8.79 Mb/s, RTT (us) mean 18.91, P50 10.93, P95 11.25, P99 11.27, max 1860.61
Host p0110.ten.osc.edu, Rank 5, Rate 110422.72 RPCs/s, TX Bandwidth 30.03 Mb/s, RX Bandwidth 8.83 Mb/s, RTT (us) mean 17.52, P50 10.70, P95 10.95, P99 10.97, max 2232.32
Host p0112.ten.osc.edu, Rank 6, Rate 117334.12 RPCs/s, TX Bandwidth 31.91 Mb/s, RX Bandwidth 9.39 Mb/s, RTT (us) mean 16.70, P50 10.40, P95 10.54, P99 10.54, max 1509.38
Host p0128.ten.osc.edu, Rank 7, Rate 115956.69 RPCs/s, TX Bandwidth 31.54 Mb/s, RX Bandwidth 9.28 Mb/s, RTT (us) mean 18.48, P50 10.79, P95 11.02, P99 11.04, max 1955.84
Host p0072.ten.osc.edu, Rank 3, Rate 118015.74 RPCs/s, TX Bandwidth 32.10 Mb/s, RX Bandwidth 9.44 Mb/s, RTT (us) mean 17.29, P50 10.92, P95 11.12, P99 11.13, max 2428.93
Aggregated RPC Rate 912775.10 RPCs/s, Aggregated TX Bandwidth 248.27 Mb/s RX Bandwidth 73.02 Mb/s
