mpirun --bind-to none -x GRPC_PLATFORM_TYPE -x GRPC_RDMA_BUSY_POLLING_TIMEOUT_US       --oversubscribe       -mca btl_tcp_if_include ib0       -mca btl_openib_allow_ib true       -mca btl_openib_warn_default_gid_prefix 0       -hostfile /tmp/geng161_clients       /users/PAS0350/geng161/.clion/grpc-rdma/examples/cpp/micro-bench/cmake-build-release-pitzer02/mb_client       -target=10.22.81.44:50051       -streaming=true       -req=32       -warmup=10000       -rpcs=10000000       -concurrent=1       -duration=10

Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6

Req 32 bytes, Warmup 10000, RPCs 10000000, Concurrent 1, Duration 10 secs, Report Interval 1 secs
Host p0050.ten.osc.edu, Rank 2, Rate 41433.49 RPCs/s, TX Bandwidth 11.27 Mb/s, RX Bandwidth 3.31 Mb/s, RTT (us) mean 51.14, P50 29.26, P95 29.93, P99 29.98, max 1528.83
Host p0128.ten.osc.edu, Rank 7, Rate 38967.19 RPCs/s, TX Bandwidth 10.60 Mb/s, RX Bandwidth 3.12 Mb/s, RTT (us) mean 51.27, P50 30.32, P95 30.89, P99 30.93, max 820.22
Host p0072.ten.osc.edu, Rank 3, Rate 42499.49 RPCs/s, TX Bandwidth 11.56 Mb/s, RX Bandwidth 3.40 Mb/s, RTT (us) mean 48.51, P50 29.02, P95 30.00, P99 30.06, max 885.76
Host p0101.ten.osc.edu, Rank 4, Rate 43606.96 RPCs/s, TX Bandwidth 11.86 Mb/s, RX Bandwidth 3.49 Mb/s, RTT (us) mean 48.52, P50 29.20, P95 30.00, P99 30.05, max 1843.20
Host p0046.ten.osc.edu, Rank 0, Rate 45839.68 RPCs/s, TX Bandwidth 12.47 Mb/s, RX Bandwidth 3.67 Mb/s, RTT (us) mean 52.50, P50 29.21, P95 29.97, P99 30.03, max 727.55
Host p0110.ten.osc.edu, Rank 5, Rate 44477.97 RPCs/s, TX Bandwidth 12.10 Mb/s, RX Bandwidth 3.56 Mb/s, RTT (us) mean 51.04, P50 29.44, P95 30.43, P99 30.51, max 790.01
Host p0048.ten.osc.edu, Rank 1, Rate 40280.73 RPCs/s, TX Bandwidth 10.96 Mb/s, RX Bandwidth 3.22 Mb/s, RTT (us) mean 49.11, P50 29.31, P95 29.90, P99 29.97, max 2312.19
Host p0112.ten.osc.edu, Rank 6, Rate 44414.68 RPCs/s, TX Bandwidth 12.08 Mb/s, RX Bandwidth 3.55 Mb/s, RTT (us) mean 46.48, P50 29.25, P95 29.63, P99 29.66, max 939.01
Host p0050.ten.osc.edu, Rank 2, Rate 43132.28 RPCs/s, TX Bandwidth 11.73 Mb/s, RX Bandwidth 3.45 Mb/s, RTT (us) mean 50.37, P50 29.21, P95 29.73, P99 29.77, max 1528.83
Host p0128.ten.osc.edu, Rank 7, Rate 37753.38 RPCs/s, TX Bandwidth 10.27 Mb/s, RX Bandwidth 3.02 Mb/s, RTT (us) mean 51.48, P50 30.29, P95 30.82, P99 30.86, max 820.22
Host p0072.ten.osc.edu, Rank 3, Rate 41235.60 RPCs/s, TX Bandwidth 11.22 Mb/s, RX Bandwidth 3.30 Mb/s, RTT (us) mean 48.49, P50 29.12, P95 30.09, P99 30.16, max 885.76
Host p0101.ten.osc.edu, Rank 4, Rate 42720.26 RPCs/s, TX Bandwidth 11.62 Mb/s, RX Bandwidth 3.42 Mb/s, RTT (us) mean 48.24, P50 29.12, P95 29.93, P99 29.98, max 1843.20
Host p0046.ten.osc.edu, Rank 0, Rate 44981.50 RPCs/s, TX Bandwidth 12.23 Mb/s, RX Bandwidth 3.60 Mb/s, RTT (us) mean 51.15, P50 29.02, P95 29.76, P99 29.82, max 727.55
Host p0110.ten.osc.edu, Rank 5, Rate 41700.93 RPCs/s, TX Bandwidth 11.34 Mb/s, RX Bandwidth 3.34 Mb/s, RTT (us) mean 50.55, P50 29.41, P95 30.35, P99 30.41, max 790.01
Host p0048.ten.osc.edu, Rank 1, Rate 40254.53 RPCs/s, TX Bandwidth 10.95 Mb/s, RX Bandwidth 3.22 Mb/s, RTT (us) mean 49.16, P50 29.31, P95 29.87, P99 29.93, max 2312.19
Host p0112.ten.osc.edu, Rank 6, Rate 43137.84 RPCs/s, TX Bandwidth 11.73 Mb/s, RX Bandwidth 3.45 Mb/s, RTT (us) mean 46.44, P50 29.26, P95 29.63, P99 29.65, max 1100.80
Host p0050.ten.osc.edu, Rank 2, Rate 40431.79 RPCs/s, TX Bandwidth 11.00 Mb/s, RX Bandwidth 3.23 Mb/s, RTT (us) mean 50.24, P50 29.17, P95 29.63, P99 29.68, max 1528.83
Host p0128.ten.osc.edu, Rank 7, Rate 39386.02 RPCs/s, TX Bandwidth 10.71 Mb/s, RX Bandwidth 3.15 Mb/s, RTT (us) mean 51.37, P50 30.22, P95 30.77, P99 30.80, max 820.22
Host p0072.ten.osc.edu, Rank 3, Rate 41394.34 RPCs/s, TX Bandwidth 11.26 Mb/s, RX Bandwidth 3.31 Mb/s, RTT (us) mean 48.44, P50 29.21, P95 30.11, P99 30.16, max 885.76
Host p0101.ten.osc.edu, Rank 4, Rate 41356.40 RPCs/s, TX Bandwidth 11.25 Mb/s, RX Bandwidth 3.31 Mb/s, RTT (us) mean 48.23, P50 29.26, P95 30.08, P99 30.11, max 1843.20
Host p0046.ten.osc.edu, Rank 0, Rate 45125.79 RPCs/s, TX Bandwidth 12.27 Mb/s, RX Bandwidth 3.61 Mb/s, RTT (us) mean 50.16, P50 29.14, P95 29.92, P99 29.98, max 727.55
